GNIS ID,Municipality Name,Municipality Type,2010 Muni Population,2010 Muni Housing Units,Muni Area (sq mi),County,REDC Region,# Cable Providers,# Hse Units Cable,% Hse Units Cable,# of DSL Providers,# Hse Units DSL,% Hse Units DSL,# Fiber Providers,# Hse Units Fiber,% Hse Units Fiber,# Wireline Providers,# Hse Units Wireline,% Hse Units Wireline,# Wireless Providers,# Hse Units Wireless,% Hse Units Wireless,# Satellite Providers
978775,Cambria,Town,5839,2292,39.8,Niagara,Western NY Region,1,2200,96,2,2100,92,2,0,0,5,2200,96,6,2200,96,4
978776,Cambridge,Town,2021,895,36.4,Washington,Capital Region,1,410,46,1,660,74,1,280,31,3,710,79,6,860,96,4
945510,Cambridge,Village,1870,883,1.7,Washington,Capital Region,1,850,96,1,850,96,1,570,65,3,850,96,5,850,96,4
978777,Camden,Town,4934,2165,54.1,Oneida,Mohawk Valley Region,1,1700,79,2,1800,83,0,0,0,3,1900,88,3,2100,97,4
945512,Camden,Village,2231,1059,2.3,Oneida,Mohawk Valley Region,1,1000,94,1,1000,94,0,0,0,2,1000,94,3,1000,94,4
978778,Cameron,Town,945,483,46.7,Steuben,Southern Tier Region,1,40,8,2,80,17,0,0,0,3,140,29,2,420,87,4
978779,Camillus,Town,24167,10507,34.4,Onondaga,Central NY Region,1,10100,96,2,6400,61,4,9100,87,6,10100,96,6,10100,96,4
945533,Camillus,Village,1213,612,0.4,Onondaga,Central NY Region,1,590,96,1,520,85,3,590,96,4,590,96,5,590,96,4
978780,Campbell,Town,3406,1460,40.8,Steuben,Southern Tier Region,1,1300,89,1,440,30,0,0,0,2,1300,89,5,1400,96,4
978781,Canaan,Town,1710,1120,36.9,Columbia,Capital Region,1,90,8,1,1000,89,0,0,0,2,1000,89,3,1000,89,4
978782,Canadice,Town,1664,1117,32.4,Ontario,Finger Lakes Region,1,560,50,1,1000,90,1,0,0,3,1000,90,4,1000,90,4
978783,Canajoharie,Town,3730,1693,43,Montgomery,Mohawk Valley Region,1,1400,83,1,1600,95,0,0,0,2,1600,95,4,1600,95,4
945734,Canajoharie,Village,2229,1037,1.3,Montgomery,Mohawk Valley Region,1,1000,96,1,1000,96,0,0,0,2,1000,96,4,1000,96,4
978784,Canandaigua,City,10545,5203,4.8,Ontario,Finger Lakes Region,1,5000,96,1,5000,96,3,0,0,5,5000,96,5,5000,96,4
978785,Canandaigua,Town,10020,4529,62.5,Ontario,Finger Lakes Region,1,4100,91,1,4300,95,2,0,0,4,4300,95,5,4300,95,4
945753,Canaseraga,Village,550,248,1.1,Allegany,Western NY Region,1,240,97,0,0,0,0,0,0,1,240,97,3,240,97,4
945755,Canastota,Village,4804,2099,3.3,Madison,Central NY Region,1,2000,95,1,2000,95,0,0,0,2,2000,95,5,2000,95,4
978786,Candor,Town,5305,2359,94.6,Tioga,Southern Tier Region,2,1800,76,2,2000,85,3,0,0,6,2100,89,5,2200,93,4
945764,Candor,Village,851,355,0.4,Tioga,Southern Tier Region,2,340,96,1,340,96,2,0,0,5,340,96,3,340,96,4
978787,Caneadea,Town,2542,1059,36.4,Allegany,Western NY Region,1,610,58,1,310,29,0,0,0,2,650,61,3,1000,94,4
978788,Canisteo,Town,3391,1702,54.4,Steuben,Southern Tier Region,1,1300,76,2,1300,76,0,0,0,3,1500,88,3,1600,94,4
945774,Canisteo,Village,2270,987,0.9,Steuben,Southern Tier Region,1,950,96,1,950,96,0,0,0,2,950,96,3,950,96,4
978789,Canton,Town,10995,3657,105.9,St. Lawrence,North Country Region,1,3300,90,2,3300,90,1,670,18,4,3500,96,3,3500,96,4
976078,Canton,Village,6314,1808,3.7,St. Lawrence,North Country Region,1,1700,94,1,1700,94,1,320,18,3,1700,94,3,1700,94,4
978790,Cape Vincent,Town,2777,2712,100.9,Jefferson,North Country Region,1,1800,66,2,2600,96,0,0,0,3,2600,96,4,2500,92,4
945801,Cape Vincent,Village,726,506,0.7,Jefferson,North Country Region,1,490,97,1,490,97,0,0,0,2,490,97,2,480,95,4
1,Capital Region,Economic Development Region,1079207,505621,5333,"ALBA, COLU, GREE, RENS, SARA, SCHE, WARR, WASH ",Capital Region,5,453000,90,8,432000,85,11,90600,18,20,480000,95,12,487000,96,4
978791,Carlisle,Town,1948,817,34.3,Schoharie,Mohawk Valley Region,1,40,5,2,520,64,0,0,0,3,590,72,4,790,97,4
978792,Carlton,Town,2994,1727,44.4,Orleans,Finger Lakes Region,2,1600,93,0,0,0,0,0,0,2,1600,93,5,1600,93,4
978793,Carmel,Town,34305,12348,40.7,Putnam,Mid-Hudson Region,2,11900,96,1,9900,80,3,11800,96,5,11900,96,4,11900,96,4
978794,Caroga,Town,1205,1708,54.1,Fulton,Mohawk Valley Region,1,1600,94,1,1500,88,0,0,0,2,1600,94,2,1500,88,4
978795,Caroline,Town,3282,1495,55,Tompkins,Southern Tier Region,2,1000,67,2,1400,94,1,0,0,5,1400,94,6,1400,94,4
978796,Carroll,Town,3524,1561,33.5,Chautauqua,Western NY Region,1,1100,70,1,1400,90,1,0,0,3,1400,90,3,1500,96,4
978797,Carrollton,Town,1297,655,52.4,Cattaraugus,Western NY Region,1,430,66,1,40,6,1,0,0,3,490,75,3,630,96,4
969965,Carthage,Village,3747,1616,2.6,Jefferson,North Country Region,1,1500,93,1,1500,93,0,0,0,2,1500,93,3,1500,93,4
945970,Cassadaga,Village,634,340,1.1,Chautauqua,Western NY Region,1,320,94,1,320,94,0,0,0,2,320,94,3,320,94,4
978798,Castile,Town,2906,1738,38.5,Wyoming,Finger Lakes Region,1,1500,86,1,1300,75,1,0,0,3,1600,92,3,1600,92,4
945981,Castile,Village,1015,453,1.3,Wyoming,Finger Lakes Region,1,430,95,1,430,95,0,0,0,2,430,95,2,430,95,4
969967,Castleton-on-Hudson,Village,1473,619,0.9,Rensselaer,Capital Region,1,600,97,1,600,97,0,0,0,2,600,97,5,600,97,4
946006,Castorland,Village,351,137,0.3,Lewis,North Country Region,1,130,95,1,130,95,0,0,0,2,130,95,3,130,95,4
978799,Catharine,Town,1762,825,33.4,Schuyler,Southern Tier Region,2,710,86,2,790,96,2,350,42,5,790,96,5,800,97,4
978800,Catlin,Town,2618,1119,38,Chemung,Southern Tier Region,1,860,77,1,680,61,1,0,0,3,990,88,4,1000,89,4
978801,Cato,Town,2537,1285,36.2,Cayuga,Central NY Region,1,1000,78,2,910,71,1,0,0,4,1200,93,6,1200,93,4
946053,Cato,Village,532,229,1,Cayuga,Central NY Region,1,220,96,1,220,96,0,0,0,2,220,96,5,220,96,4
978802,Caton,Town,2179,891,37.9,Steuben,Southern Tier Region,1,610,68,1,280,31,0,0,0,2,680,76,4,840,94,4
978803,Catskill,Town,11775,6112,64,Greene,Capital Region,2,5900,97,1,5400,88,2,0,0,4,5900,97,7,5900,97,4
946061,Catskill,Village,4081,2029,2.9,Greene,Capital Region,1,1900,94,1,1900,94,2,0,0,3,1900,94,5,1900,94,4
974103,Cattaraugus,County,80317,41111,1324.2,Cattaraugus,Western NY Region,2,26300,64,3,29100,71,3,0,0,8,33000,80,7,39800,97,4
946066,Cattaraugus,Village,1002,481,1.1,Cattaraugus,Western NY Region,1,460,96,0,0,0,0,0,0,1,460,96,2,460,96,4
978804,Cattaraugus Reservation,Tribal Community,2185,865,34.5,Cattaraugus,Western NY Region,1,200,23,1,510,59,0,0,0,2,550,64,6,830,96,4
974104,Cayuga,County,80026,36489,881.7,Cayuga,Central NY Region,2,27100,74,4,28300,78,3,16500,45,8,32700,90,7,35300,97,4
946081,Cayuga,Village,549,253,1.4,Cayuga,Central NY Region,1,240,95,1,230,91,0,0,0,2,240,95,4,240,95,4
969981,Cayuga Heights,Village,3729,1663,1.8,Tompkins,Southern Tier Region,1,1600,96,1,1600,96,1,0,0,3,1600,96,5,1600,96,4
978805,Cayuta,Town,556,242,19.8,Schuyler,Southern Tier Region,1,160,66,3,210,87,2,60,25,5,220,91,5,230,95,4
978806,Cazenovia,Town,7086,2894,51.6,Madison,Central NY Region,1,2600,90,2,2700,93,1,0,0,4,2800,97,6,2800,97,4
946090,Cazenovia,Village,2835,1100,1.7,Madison,Central NY Region,1,1000,91,1,1000,91,0,0,0,2,1000,91,4,1000,91,4
946156,Cedarhurst,Village,6592,2375,0.7,Nassau,Long Island Region,1,2300,97,2,2300,97,3,2300,97,5,2300,97,4,2300,97,4
946168,Celoron,Village,1112,537,0.8,Chautauqua,Western NY Region,1,520,97,2,260,48,0,0,0,3,520,97,3,520,97,4
978807,Centerville,Town,822,470,35.5,Allegany,Western NY Region,0,0,0,2,410,87,0,0,0,2,410,87,3,450,96,4
2,Central NY Region,Economic Development Region,791939,344778,4249.6,"CAYU, CORT, MADI, ONON, OSWE",Central NY Region,3,313000,91,6,280000,81,9,136000,39,17,329000,95,8,334000,97,4
946322,Central Square,Village,1848,898,2,Oswego,Central NY Region,1,870,97,1,830,92,1,0,0,3,870,97,5,870,97,4
946329,Centre Island,Village,410,232,1.1,Nassau,Long Island Region,1,220,95,1,190,82,1,220,95,2,220,95,4,210,91,4
978808,Champion,Town,4494,1967,44.9,Jefferson,North Country Region,1,1600,81,1,1600,81,0,0,0,2,1700,86,4,1900,97,4
978809,Champlain,Town,5754,2878,58.8,Clinton,North Country Region,1,2700,94,2,2700,94,3,10,0,4,2700,94,3,2700,94,4
946361,Champlain,Village,1101,553,1.5,Clinton,North Country Region,1,530,96,1,530,96,1,0,0,2,530,96,3,530,96,4
978810,Charleston,Town,1373,607,42.8,Montgomery,Mohawk Valley Region,0,0,0,1,290,48,0,0,0,1,290,48,4,580,96,4
978811,Charlotte,Town,1729,802,36.6,Chautauqua,Western NY Region,1,250,31,2,710,89,2,0,0,5,720,90,4,770,96,4
978812,Charlton,Town,4133,1610,32.7,Saratoga,Capital Region,1,1500,93,1,1100,68,0,0,0,2,1500,93,4,1500,93,4
978813,Chateaugay,Town,2155,967,49.8,Franklin,North Country Region,1,540,56,1,830,86,0,0,0,2,840,87,3,930,96,4
946443,Chateaugay,Village,833,419,1,Franklin,North Country Region,1,400,95,1,400,95,0,0,0,2,400,95,3,400,95,4
978814,Chatham,Town,4128,2262,53.4,Columbia,Capital Region,1,70,3,2,2100,93,0,0,0,3,2100,93,5,2100,93,4
946448,Chatham,Village,1770,890,1.2,Columbia,Capital Region,0,0,0,1,860,97,0,0,0,1,860,97,4,860,97,4
969990,Chaumont,Village,624,292,1.1,Jefferson,North Country Region,1,280,96,1,280,96,0,0,0,2,280,96,4,280,96,4
974105,Chautauqua,County,134905,66920,1507.7,Chautauqua,Western NY Region,1,57600,86,6,57000,85,2,0,0,8,63100,94,5,64700,97,4
978815,Chautauqua,Town,4464,4507,74.4,Chautauqua,Western NY Region,1,4000,89,2,3400,75,2,0,0,5,4300,95,3,4300,95,4
978816,Chazy,Town,4284,2016,61.3,Clinton,North Country Region,2,1700,84,1,1900,94,2,1600,79,4,1900,94,5,1900,94,4
978817,Cheektowaga,Town,88226,41892,29.6,Erie,Western NY Region,1,40600,97,1,38600,92,4,4800,11,5,40600,97,6,40600,97,4
974106,Chemung,County,88830,38369,410.9,Chemung,Southern Tier Region,2,34900,91,3,33600,88,5,0,0,9,36400,95,5,37100,97,4
978818,Chemung,Town,2563,1086,50.1,Chemung,Southern Tier Region,1,820,76,2,720,66,0,0,0,3,990,91,5,1000,92,4
974107,Chenango,County,50477,24710,898.1,Chenango,Southern Tier Region,2,17800,72,2,23500,95,1,0,0,5,23600,96,7,23700,96,4
978819,Chenango,Town,11252,4857,34.3,Broome,Southern Tier Region,1,4700,97,2,4500,93,4,0,0,7,4700,97,5,4700,97,4
978820,Cherry Creek,Town,1118,586,36.6,Chautauqua,Western NY Region,1,350,60,1,20,3,0,0,0,2,400,68,3,560,96,4
946509,Cherry Creek,Village,461,229,1.4,Chautauqua,Western NY Region,1,220,96,0,0,0,0,0,0,1,220,96,3,220,96,4
978821,Cherry Valley,Town,1223,689,40.7,Otsego,Mohawk Valley Region,1,490,71,1,0,0,0,0,0,2,490,71,5,660,96,4
946532,Cherry Valley,Village,520,300,0.6,Otsego,Mohawk Valley Region,1,290,97,0,0,0,0,0,0,1,290,97,3,290,97,4
978822,Chester,Town,11981,4372,25.2,Orange,Mid-Hudson Region,2,4200,96,2,4200,96,2,0,0,6,4200,96,4,4200,96,4
978823,Chester,Town,3355,2717,86.8,Warren,Capital Region,1,2200,81,1,2500,92,1,0,0,3,2600,96,3,2500,92,4
946539,Chester,Village,3969,1646,2.2,Orange,Mid-Hudson Region,2,1500,91,1,1500,91,2,0,0,5,1500,91,4,1500,91,4
978824,Chesterfield,Town,2445,1443,104.8,Essex,North Country Region,1,1100,76,1,1200,83,0,0,0,2,1300,90,5,1300,90,4
979942,Chestnut Ridge,Village,7916,2796,4.9,Rockland,Mid-Hudson Region,1,2700,97,2,2700,97,4,2700,97,6,2700,97,4,2700,97,4
978825,Chili,Town,28625,11685,39.9,Monroe,Finger Lakes Region,1,11300,97,1,11200,96,4,0,0,6,11300,97,5,11300,97,4
969996,Chittenango,Village,5081,2085,2.5,Madison,Central NY Region,1,2000,96,1,2000,96,0,0,0,2,2000,96,5,2000,96,4
946690,Churchville,Village,1961,851,1.2,Monroe,Finger Lakes Region,1,820,96,1,820,96,1,0,0,3,820,96,5,820,96,4
978826,Cicero,Town,31632,12947,48.6,Onondaga,Central NY Region,1,12500,97,2,10500,81,5,10400,80,7,12500,97,6,12500,97,4
978827,Cincinnatus,Town,1056,503,25.4,Cortland,Central NY Region,1,390,78,1,480,95,0,0,0,2,480,95,2,480,95,4
978828,Clare,Town,105,122,96.5,St. Lawrence,North Country Region,0,0,0,2,20,16,1,40,33,3,50,41,2,110,90,4
978829,Clarence,Town,30673,11788,53.7,Erie,Western NY Region,1,11400,97,1,10800,92,3,1100,9,4,11400,97,6,11400,97,4
978830,Clarendon,Town,3648,1472,35.2,Orleans,Finger Lakes Region,1,1400,95,2,1200,82,0,0,0,3,1400,95,5,1400,95,4
978831,Clarkson,Town,6736,2529,33.2,Monroe,Finger Lakes Region,1,2400,95,2,2100,83,0,0,0,3,2400,95,5,2400,95,4
978832,Clarkstown,Town,84187,30314,47.1,Rockland,Mid-Hudson Region,1,29400,97,2,28400,94,5,28800,95,7,29400,97,4,29400,97,4
978833,Clarksville,Town,1161,953,36.4,Allegany,Western NY Region,1,350,37,1,420,44,0,0,0,2,630,66,4,900,94,4
978834,Claverack,Town,6021,2960,47.9,Columbia,Capital Region,1,2500,84,2,2200,74,1,0,0,3,2600,88,7,2800,95,4
978835,Clay,Town,58206,24195,49,Onondaga,Central NY Region,1,23400,97,2,15500,64,5,21700,90,7,23400,97,6,23400,97,4
978836,Clayton,Town,5153,3561,104,Jefferson,North Country Region,1,2600,73,2,2600,73,1,1100,31,4,2900,81,4,3300,93,4
946809,Clayton,Village,1978,1147,2.6,Jefferson,North Country Region,1,1100,96,1,1100,96,1,1000,87,3,1100,96,4,1000,87,4
946810,Clayville,Village,350,169,0.4,Oneida,Mohawk Valley Region,1,160,95,1,160,95,0,0,0,2,160,95,4,160,95,4
978837,Clermont,Town,1965,866,19.2,Columbia,Capital Region,3,80,9,2,840,97,2,620,72,5,840,97,7,840,97,4
946846,Cleveland,Village,750,324,1.1,Oswego,Central NY Region,1,310,96,1,0,0,0,0,0,2,310,96,6,310,96,4
978838,Clifton,Town,751,881,150.3,St. Lawrence,North Country Region,0,0,0,0,0,0,1,490,56,1,490,56,2,820,93,4
978839,Clifton Park,Town,36705,14737,50.1,Saratoga,Capital Region,1,14200,96,1,13700,93,3,0,0,5,14200,96,6,14200,96,4
970014,Clifton Springs,Village,2127,914,1.5,Ontario,Finger Lakes Region,1,880,96,1,880,96,1,0,0,3,880,96,5,880,96,4
974108,Clinton,County,82128,35888,1116.8,Clinton,North Country Region,2,31300,87,6,28000,78,5,12500,35,9,32700,91,5,34300,96,4
978840,Clinton,Town,737,395,67.1,Clinton,North Country Region,0,0,0,1,150,38,1,0,0,2,150,38,4,380,96,4
978841,Clinton,Town,4312,1915,38.8,Dutchess,Mid-Hudson Region,2,1800,94,2,1600,84,1,0,0,5,1800,94,5,1800,94,4
946885,Clinton,Village,1942,1004,0.6,Oneida,Mohawk Valley Region,1,970,97,1,920,92,2,0,0,4,970,97,4,970,97,4
946941,Clyde,Village,2093,910,2.3,Wayne,Finger Lakes Region,1,880,97,1,880,97,1,0,0,3,880,97,4,880,97,4
978842,Clymer,Town,1698,611,36.3,Chautauqua,Western NY Region,1,450,74,2,520,85,0,0,0,3,560,92,3,590,97,4
978843,Cobleskill,Town,6625,2691,30.7,Schoharie,Mohawk Valley Region,1,2400,89,2,2500,93,1,0,0,3,2500,93,4,2600,97,4
946981,Cobleskill,Village,4678,1808,3.7,Schoharie,Mohawk Valley Region,1,1700,94,1,1700,94,0,0,0,2,1700,94,4,1700,94,4
978844,Cochecton,Town,1372,1114,37.1,Sullivan,Mid-Hudson Region,1,920,83,1,270,24,0,0,0,2,1000,90,2,1000,90,4
978845,Coeymans,Town,7418,3315,53,Albany,Capital Region,2,3000,90,2,2900,87,2,1800,54,4,3000,90,5,3200,97,4
978846,Cohocton,Town,2561,1232,56.2,Steuben,Southern Tier Region,1,840,68,1,1000,81,0,0,0,2,1000,81,3,1100,89,4
947007,Cohocton,Village,838,358,1.5,Steuben,Southern Tier Region,1,340,95,1,340,95,0,0,0,2,340,95,3,340,95,4
978847,Cohoes,City,16168,8394,4.3,Albany,Capital Region,1,8100,96,1,8000,95,3,0,0,5,8100,96,6,8100,96,4
978848,Colchester,Town,2077,1822,142.1,Delaware,Southern Tier Region,2,930,51,2,1400,77,0,0,0,4,1600,88,4,1700,93,4
947025,Cold Brook,Village,329,134,0.4,Herkimer,Mohawk Valley Region,1,120,90,1,120,90,0,0,0,2,120,90,2,120,90,4
978849,Colden,Town,3265,1404,35.7,Erie,Western NY Region,1,1300,93,1,1100,78,0,0,0,2,1300,93,5,1300,93,4
978850,Cold Spring,Town,663,374,64.3,Cattaraugus,Western NY Region,1,0,0,2,140,37,0,0,0,3,140,37,3,360,96,4
970022,Cold Spring,Village,2013,981,0.6,Putnam,Mid-Hudson Region,1,950,97,1,950,97,1,0,0,3,950,97,4,950,97,4
978851,Colesville,Town,5232,2302,79.2,Broome,Southern Tier Region,2,1500,65,3,2100,91,0,0,0,5,2200,96,5,2200,96,4
978852,Collins,Town,6601,1889,63.2,Erie,Western NY Region,1,1400,74,1,1500,79,1,0,0,3,1700,90,4,1800,95,4
978853,Colonie,Town,81591,34620,57.8,Albany,Capital Region,1,33500,97,1,27400,79,6,25300,73,7,33500,97,6,33500,97,4
947179,Colonie,Village,7793,3332,3.4,Albany,Capital Region,1,3200,96,1,2300,69,6,3200,96,7,3200,96,5,3200,96,4
978854,Colton,Town,1451,1370,254.4,St. Lawrence,North Country Region,1,920,67,1,10,1,1,0,0,3,920,67,2,1300,95,4
974109,Columbia,County,63096,32775,647.9,Columbia,Capital Region,4,16100,49,5,29900,91,4,480,1,11,30900,94,7,31700,97,4
978855,Columbia,Town,1580,675,35,Herkimer,Mohawk Valley Region,1,280,41,2,390,58,0,0,0,3,510,76,4,650,96,4
978856,Columbus,Town,975,487,37.4,Chenango,Southern Tier Region,1,20,4,1,470,97,0,0,0,2,470,97,3,470,97,4
978857,Concord,Town,8494,3677,70.3,Erie,Western NY Region,1,2600,71,1,3100,84,1,0,0,3,3200,87,5,3500,95,4
978858,Conesus,Town,2473,1257,35.8,Livingston,Finger Lakes Region,1,910,72,1,1100,88,0,0,0,2,1100,88,3,1200,95,4
978859,Conesville,Town,734,787,39.8,Schoharie,Mohawk Valley Region,1,120,15,1,150,19,0,0,0,2,270,34,7,750,95,4
978860,Conewango,Town,1857,635,36.1,Cattaraugus,Western NY Region,1,220,35,1,360,57,0,0,0,2,410,65,3,610,96,4
978861,Conklin,Town,5441,2337,24.9,Broome,Southern Tier Region,1,2200,94,2,2100,90,4,0,0,7,2200,94,5,2200,94,4
978862,Conquest,Town,1819,842,36.3,Cayuga,Central NY Region,0,0,0,3,810,96,0,0,0,3,810,96,4,810,96,4
978863,Constable,Town,1566,695,32.8,Franklin,North Country Region,1,480,69,1,610,88,0,0,0,2,630,91,3,670,96,4
947326,Constableville,Village,242,134,1.1,Lewis,North Country Region,1,120,90,1,120,90,0,0,0,2,120,90,2,120,90,4
978864,Constantia,Town,4973,2343,99.6,Oswego,Central NY Region,1,2100,90,3,1100,47,0,0,0,4,2200,94,6,2200,94,4
979671,Cooperstown,Village,1852,1166,1.8,Otsego,Mohawk Valley Region,1,1100,94,1,1100,94,0,0,0,2,1100,94,5,1100,94,4
978865,Copake,Town,3615,2382,42.1,Columbia,Capital Region,0,0,0,1,2200,92,0,0,0,1,2200,92,6,2300,97,4
947413,Copenhagen,Village,801,371,1.2,Lewis,North Country Region,1,350,94,0,0,0,0,0,0,1,350,94,3,350,94,4
947446,Corfu,Village,709,333,1,Genesee,Finger Lakes Region,1,320,96,1,320,96,0,0,0,2,320,96,5,320,96,4
978866,Corinth,Town,6531,3016,59.1,Saratoga,Capital Region,1,2900,96,2,2300,76,1,0,0,4,2900,96,6,2800,93,4
974277,Corinth,Village,2559,1155,1.1,Saratoga,Capital Region,1,1100,95,1,1100,95,1,0,0,3,1100,95,5,1100,95,4
978867,Corning,City,11183,5519,3.3,Steuben,Southern Tier Region,1,5300,96,1,5300,96,3,0,0,5,5300,96,4,5300,96,4
978868,Corning,Town,6270,2707,37.2,Steuben,Southern Tier Region,1,2500,92,1,2400,89,3,0,0,5,2600,96,4,2600,96,4
978869,Cornwall,Town,12646,5136,27.9,Orange,Mid-Hudson Region,2,4900,95,2,4400,86,3,4200,82,6,4900,95,4,4900,95,4
979684,Cornwall-on-Hudson,Village,3018,1269,2.4,Orange,Mid-Hudson Region,1,1200,95,1,1100,87,1,1200,95,2,1200,95,4,1200,95,4
978870,Cortland,City,19204,7433,3.9,Cortland,Central NY Region,1,7200,97,1,7200,97,2,0,0,4,7200,97,3,7200,97,4
974110,Cortland,County,49336,20577,501.1,Cortland,Central NY Region,2,17400,85,2,18700,91,2,0,0,6,19500,95,7,19900,97,4
978871,Cortlandt,Town,41592,15962,50.4,Westchester,Mid-Hudson Region,1,15400,96,2,14300,90,4,14200,89,6,15400,96,4,15400,96,4
978872,Cortlandville,Town,8509,3587,50,Cortland,Central NY Region,2,3300,92,1,3300,92,2,0,0,5,3400,95,4,3400,95,4
947571,Cove Neck,Village,286,148,1.4,Nassau,Long Island Region,1,140,95,1,130,88,1,140,95,2,140,95,4,130,88,4
978873,Coventry,Town,1655,790,48.6,Chenango,Southern Tier Region,1,290,37,2,750,95,0,0,0,3,750,95,4,760,96,4
978874,Covert,Town,2154,1284,37.6,Seneca,Finger Lakes Region,1,580,45,1,1200,93,1,0,0,3,1200,93,5,1200,93,4
978875,Covington,Town,1232,502,26.2,Wyoming,Finger Lakes Region,1,390,78,1,350,70,1,0,0,3,460,92,4,480,96,4
978876,Coxsackie,Town,8918,2997,38.4,Greene,Capital Region,1,2900,97,2,2700,90,2,1500,50,3,2900,97,5,2900,97,4
947608,Coxsackie,Village,2813,1324,2.6,Greene,Capital Region,1,1200,91,1,1200,91,2,1200,91,2,1200,91,4,1200,91,4
978877,Crawford,Town,9316,3475,40.1,Orange,Mid-Hudson Region,1,3300,95,2,3300,95,1,0,0,4,3300,95,4,3300,95,4
978878,Croghan,Town,3093,1629,181.6,Lewis,North Country Region,1,750,46,2,1100,68,0,0,0,3,1200,74,3,1400,86,4
947761,Croghan,Village,618,317,0.4,Lewis,North Country Region,1,300,95,1,300,95,0,0,0,2,300,95,2,300,95,4
947832,Croton-on-Hudson,Village,8070,3123,10.7,Westchester,Mid-Hudson Region,1,3000,96,2,2700,86,2,2600,83,4,3000,96,4,3000,96,4
978879,Crown Point,Town,2024,1126,81.6,Essex,North Country Region,1,810,72,1,1000,89,1,0,0,3,1000,89,2,1000,89,4
978880,Cuba,Town,3243,1771,36.4,Allegany,Western NY Region,1,1400,79,1,1500,85,1,0,0,3,1600,90,4,1700,96,4
947911,Cuba,Village,1575,707,1.3,Allegany,Western NY Region,1,680,96,1,680,96,0,0,0,2,680,96,4,680,96,4
978881,Cuyler,Town,980,442,43.5,Cortland,Central NY Region,1,310,70,1,330,75,0,0,0,2,400,90,3,420,95,4
978882,Danby,Town,3329,1480,53.8,Tompkins,Southern Tier Region,2,1200,81,2,900,61,1,0,0,4,1300,88,6,1400,95,4
978883,Dannemora,Town,4898,1294,65.4,Clinton,North Country Region,1,1000,77,2,140,11,0,0,0,3,1000,77,5,1000,77,4
948021,Dannemora,Village,3936,507,1.2,Clinton,North Country Region,1,490,97,1,20,4,0,0,0,2,490,97,4,490,97,4
978884,Dansville,Town,1842,897,48.1,Steuben,Southern Tier Region,1,510,57,2,300,33,1,0,0,4,560,62,4,870,97,4
948024,Dansville,Village,4719,2166,2.6,Livingston,Finger Lakes Region,1,2100,97,1,2100,97,1,0,0,3,2100,97,3,2100,97,4
978885,Danube,Town,1039,451,29.2,Herkimer,Mohawk Valley Region,1,90,20,2,200,44,0,0,0,3,200,44,4,430,95,4
978886,Darien,Town,3158,1261,47.7,Genesee,Finger Lakes Region,1,1200,95,2,1100,87,0,0,0,3,1200,95,5,1200,95,4
978887,Davenport,Town,2965,1604,52.4,Delaware,Southern Tier Region,1,1100,69,2,280,17,0,0,0,3,1200,75,5,1500,94,4
978888,Day,Town,856,1411,69.7,Saratoga,Capital Region,1,1200,85,1,1100,78,0,0,0,2,1300,92,3,280,20,4
978889,Dayton,Town,1886,830,36.3,Cattaraugus,Western NY Region,1,460,55,1,260,31,0,0,0,2,540,65,4,800,96,4
978890,Decatur,Town,353,283,20.7,Otsego,Mohawk Valley Region,1,0,0,0,0,0,0,0,0,1,0,0,5,270,95,4
978891,Deerfield,Town,4273,1731,33,Oneida,Mohawk Valley Region,1,1600,92,2,1500,87,2,0,0,5,1600,92,5,1600,92,4
978892,Deerpark,Town,7901,3484,68.1,Orange,Mid-Hudson Region,2,3200,92,1,3300,95,1,0,0,4,3300,95,4,3300,95,4
948249,Deferiet,Village,294,132,0.7,Jefferson,North Country Region,1,120,91,1,110,83,0,0,0,2,120,91,4,120,91,4
978893,De Kalb,Town,2434,965,83.1,St. Lawrence,North Country Region,1,450,47,2,750,78,0,0,0,3,770,80,2,930,96,4
948261,Delanson,Village,377,149,0.6,Schenectady,Capital Region,1,140,94,0,0,0,0,0,0,1,140,94,3,140,94,4
974111,Delaware,County,47980,31222,1466.9,Delaware,Southern Tier Region,4,16200,52,6,22400,72,5,1500,5,13,26000,83,8,29600,95,4
978894,Delaware,Town,2670,1535,35.6,Sullivan,Mid-Hudson Region,1,1400,91,0,0,0,0,0,0,1,1400,91,2,1400,91,4
948273,Delevan,Village,1089,483,1,Cattaraugus,Western NY Region,1,460,95,1,380,79,0,0,0,2,460,95,2,460,95,4
978895,Delhi,Town,5117,1870,64.5,Delaware,Southern Tier Region,1,1300,70,1,1800,96,1,1400,75,2,1800,96,5,1800,96,4
948275,Delhi,Village,3087,831,3.2,Delaware,Southern Tier Region,1,800,96,1,800,96,1,800,96,2,800,96,3,800,96,4
978896,Denmark,Town,2860,1209,51.1,Lewis,North Country Region,1,1000,83,2,490,41,0,0,0,3,1100,91,4,1100,91,4
978897,Denning,Town,551,531,102.2,Ulster,Mid-Hudson Region,1,80,15,0,0,0,0,0,0,1,80,15,5,390,73,4
948333,Depew,Village,15303,7017,5.1,Erie,Western NY Region,1,6800,97,1,6200,88,2,0,0,4,6800,97,6,6800,97,4
978898,De Peyster,Town,998,343,45.1,St. Lawrence,North Country Region,0,0,0,1,90,26,0,0,0,1,90,26,2,330,96,4
